,,,,,,,,7/17/2024,7/17/2024,7/17/2024,7/17/2024,7/30/2024,,8/27/2024,8/27/2024,8/27/2024,8/27/2024,,USE Revised - new info7/30/2024,USE Revised - new info7/30/2024,USE Revised,projected,8/27/2024
Date,MB30ER,MB3015ER,MB305AER,H15T10Y,FMHPUS-REVISED,SPCSUSS-REVISED,SPCSNYS-REVISED,PHUCTOT,PHUCNE,NHSPSTOT,NHSPSNE,HPIMLEVL,HOWNALL,HPI LEVL,HPI STCT,HPI PURC,HPI NE,HPPRCTPO,SPCSUSS,SPCSNYS,FMHPUS,FANNORIG,HPI YOY%
3/7/2007,6.31,6.09,,4.5,164.13,184.15,214.25,1623,138,1495,131,224.8,128439,380.83,470.51,223.14,585.53,196.74,184.15,214.25,164.14,,1.86
3/6/2007,6.31,6.09,,4.53,164.13,184.15,214.25,1623,138,1495,131,224.8,128439,380.83,470.51,223.14,585.53,196.74,184.15,214.25,164.14,,1.86
3/5/2007,6.31,6.09,,4.51,164.13,184.15,214.25,1623,138,1495,131,224.8,128439,380.83,470.51,223.14,585.53,196.74,184.15,214.25,164.14,,1.86
3/4/2007,6.31,6.09,,4.52,164.13,184.15,214.25,1623,138,1495,131,224.8,128439,380.83,470.51,223.14,585.53,196.74,184.15,214.25,164.14,,1.86
3/3/2007,6.31,6.09,,4.52,164.13,184.15,214.25,1623,138,1495,131,224.8,128439,380.83,470.51,223.14,585.53,196.74,184.15,214.25,164.14,,1.86
3/2/2007,6.3,6.04,,4.52,164.13,184.15,214.25,1623,138,1495,131,224.8,128439,380.83,470.51,223.14,585.53,196.74,184.15,214.25,164.14,,1.86
3/1/2007,6.3,6.04,,4.56,164.13,184.15,214.25,1623,138,1495,131,224.8,128439,380.83,470.51,223.14,585.53,196.74,184.15,214.25,164.14,,1.86
2/28/2007,6.3,6.04,,4.56,163.15,184.6,213.31,1640,147,1480,137,223.9,128439,380.83,470.51,223.14,585.53,196.74,184.6,213.31,163.15,,1.86
2/27/2007,6.3,6.04,,4.5,163.15,184.6,213.31,1640,147,1480,137,223.9,128439,380.83,470.51,223.14,585.53,196.74,184.6,213.31,163.15,,1.86
2/26/2007,6.3,6.04,,4.63,163.15,184.6,213.31,1640,147,1480,137,223.9,128439,380.83,470.51,223.14,585.53,196.74,184.6,213.31,163.15,,1.86
2/25/2007,6.3,6.04,,4.68,163.15,184.6,213.31,1640,147,1480,137,223.9,128439,380.83,470.51,223.14,585.53,196.74,184.6,213.31,163.15,,1.86
